Label,Occupancy
8,SMC HQ Tycon Financial
1,Townhomes Garden High Rise
0,Vacant Land
1,ResidentialCommercial
10,Retail Bowling alley
5,Strip Plaza
54,OWNERSHIP OF PROPERTY rented out ACROSS GLOVER ROAD
54,BELL TOWER
54,BLANKET EXTRA EXPENSE
54,CAMPUS INFORMATION SIGNAGE
54,CLASSROOM
54,CLASSROOMS OFFICES
54,CLASSROOMS OFFICES MUSIC PRACTICE ROOMS
54,CLASSROOMS OFFICES COMPUTER LAB FRC COUNSELLING CENTRE
54,CLASSROOMS OFFICES LEADERSHIP LIBRARY
54,CLASSROOMS OFFICES THEATRE WORKSHOPS
54,CLASSROOMS PHOTO SHOP AUDIO LAB
54,COUNSELLING OFFICES
4,DORMITORIES RESIDENTIAL
4,DORMITORIES RESIDENTIAL OFFICES
4,DORMITORIES RESIDENTIAL OFFICES COMPUTER LABS
4,DORMITORIES MEETING ROOMS
4,DORMITORIES OFFICES STUDENT SERVICES WELLNESS CENTRE DINING
4,DORMITORIES STORAGE
4,DORMITORY OFFICES CLASSROOMS AUDITORIUM FOOD SERVICES TENANTS
54,FLIGHT SIMULATION
54,GYMNASIUM OFFICES CLASSROOMS FITNESS CENTRE
54,GYMNASIUMS OFFICES MEETING ROOMS
54,LIBRARY OFFICES MEETING ROOMS STUDENT SERVICES
54,OFFICES
54,OFFICES CLASSROOMS
54,OFFICES CLASSROOMS COLLEGIUM MULTIPLE TENANTS
54,OFFICES CLASSROOMS MEETING ROOMS STUDENT SERVICES COMPUTER LAB FOOD SERVICES Starbucks
54,OFFICES CLASSROOMS SCIENCE LABS CHEM BIOLOGY NURSING AUDITORIUM
54,OFFICES GROUNDS EQUIPMENT STORAGE
54,OFFICES IT HUB PHONE SYSTEMS
54,OFFICES MEETING ROOMS SOUNDAV STUDIOCOMPUTER SERVERS incl Secure Server DINING PARKADE BOOKSTORE
54,OFFICES WORKSHOPS
54,OUTDOOR CHAPEL
4,RESIDENCE
54,SPECIAL USE
54,SPECIAL USE OUTDOOR MEETINGTEACHINGGATHERING SPACE
54,SPECIAL USE STUDENT SERVICES
54,SPECIAL USE Domestic Water Reservoir
54,SPECIAL USE Outdoor cooking shelter
54,SPECIAL USE Outdoor ropes course
54,SPORTSFIELD RETAINING WALL CHANGE ROOMS FIELD HOUSE
2,Duplex Tenant Occupied
2,FourPlex Tenant Occupied
1,Primary Owner Occupied
1,Seasonal Owner Occupied
1,Secondary Owner Occupied
1,SingleFamily Owner Occupied
1,SingleFamily Tenant Occupied
1,Tenant Occupied
2,Triplex Tenant Occupied
0,Vacant building
1,Permanent dwelling
1,Builders RisksRehab
1,Single Family housing
2,multifamily housing
3,temporary lodging
3,lodging
4,group institutional housing
4,residential care
4,college dormitoties
4,nursing homes
4,retirement center
5,retail trade
5,retail store
6,wholesale trade
6,warehouses
6,sales offices
7,Personal and repair services
7,Cleaning
7,Shoe repair
7,Funeral services
7,crematories
7,photo studio
7,personal services
7,electrical repair shop
7,watch clock jewelry repair
7,furniture repair
7,beauty and barber shops
7,automotive
7,automotive rental and leasing
7,automotive repair and services
7,automotive parking and car wash
8,office building
8,passenger transportation
8,banking
8,credit agency
8,security and commodity brokers
8,insurance carriers
8,photography
8,Engineering services
8,architectural services
9,medical services
10,Dance hall
10,studio
10,Bowling alleys
10,pool halls
12,Heavy Fabrication and assembly
12,Transformers switchgear and switchboard apparatus
13,Jewelry silverware musical instruments manufacturing
14,Food and drugs processing
18,Storage and maintenance facilities of a construction company
21,Iron ferroalloy ores and nonferrous metal ores mining
23,Other federal state and local government enterprises
24,Other federal state and local government enterprises
25,educational services
26,Freight forwarders and other transportation services
28,Freight forwarders and other transportation services
29,Freight forwarders and other transportation services
36,Other federal state and local government enterprises
40,Mortgagebacked Dwelling Puerto Rico only
41,Homeowner Caribbean Hurricane Model only
50,OSHPD Acute Care Services Hospitals California ONLY
7,Car dealerships
8,Research
8,Laboratories
20,Nursery and Floriculture Production
20,Turf Growing
20,Mushroom and Vegetable Growing
20,Fruit and Tree Nut Growing
20,Grape Growing
20,Kiwifruit Growing
20,Berry Fruit Growing
20,Apple and Pear growing
20,Stone Fruit Growing
20,Citrus Fruit Growing
20,Olive Growing
20,Sheep Beef Cattle and Grain Farming
20,Rice Growing
20,Sugar Cane Growing
20,Cotton Growing
20,Dairy Cattle Farming
20,Poultry Farming Meat
20,Poultry Farming Eggs
20,Deer Farming
20,Horse Farming
20,Pig Farming
20,Beekeeping
20,Livestock Farming
20,Aquaculture
20,Offshore Longline and Rack Aquaculture
20,Offshore Caged Aquaculture
20,Onshore Aquaculture
20,Forestry and Logging
20,Fishing Hunting and Trapping
20,Rock Lobster and Crab Potting
20,Prawn Fishing
20,Line Fishing
20,Fish Trawling Seining and Netting
20,Forestry Support Services
20,Cotton Ginning
20,Shearing Services
21,Coal Mining
21,Oil and Gas Extraction
21,Metal Ore Mining
21,Ore Mining
21,Bauxite Mining
21,Copper Ore Mining
21,Gold Ore Mining
21,Mineral Sand Mining
21,Nickel Ore Mining
21,SilverLeadZinc Ore Mining
21,Other Metal Ore Mining
21,NonMetallic Mineral Mining and Quarrying
21,Construction Material Mining
21,Other Construction Material
21,Gravel and Sand Quarrying
21,Petroleum Exploration
21,Mineral Exploration
14,Meat Processing
14,Poultry Processing
14,Cured Meat and Smallgoods Manufacturing
14,Seafood Processing
14,Ice Cream Manufacturing
14,Milk and Cream Processing
14,Cheese and Other Dairy Product Manufacturing
14,Fruit and Vegetable Processing
14,Oil and Fat Manufacturing
14,Grain Mill Product Manufacturing
14,Cereal Pasta and Baking Mix Manufacturing
14,Bread Manufacturing
14,Cake and Pastry Manufacturing
14,Biscuit Manufacturing
14,Bakery Product Manufacturing
14,Sugar Manufacturing
14,Confectionery Manufacturing
14,Potato Corn and Other Crisp Manufacturing
14,Prepared Animal and Bird Feed Manufacturing
14,Soft Drink Cordial and Syrup manufacturing
14,Beer Manufacturing
14,Spirit Manufacturing
14,Wine and Other Alcoholic Beverage Manufacturing
14,Cigarette and Tobacco Product Manufacturing
14,Wool Scouring
14,Natural Textile Manufacturing
14,Synthetic Textile Manufacturing
14,Leather Tanning Fur Dressing and Leather Product Manufacturing
14,Textile Floor Covering Manufacturing
14,Rope Cordage and Twine Manufacturing
14,Cut and Sewn Textile Product Manufacturing
14,Textile Finishing and Other Textile Product Manufacturing
14,Knitted Product Manufacturing
14,Clothing Manufacturing
14,Footwear Manufacturing
12,Log Sawmilling
12,Wood Chipping
12,Timber Resawing and Dressing
12,Other Wood Product Manufacturing
12,Prefabricated Wooden Building Manufacturing
12,Veneer and Plywood Manufacturing
12,Reconstituted Wood Product Manufacturing
12,Wooden Structural Fitting and Component Manufacturing
12,Pulp Paper and Paperboard Manufacturing
12,Converted Paper Product Manufacturing
12,Corrugated Paperboard and Paperboard Container Manufacturing
13,Paper Bag Manufacturing
13,Paper Stationery Manufacturing
13,Sanitary Paper Product Manufacturing
13,Printing
13,Printing Support Services
13,Reproduction of Recorded Media
19,Petroleum Refining and Petroleum Fuel Manufacturing
15,Industrial Gas Manufacturing
15,Basic Organic Chemical Manufacturing
15,Basic Inorganic Chemical Manufacturing
15,Synthetic Resin and Synthetic Rubber Manufacturing
15,Other Basic Polymer Manufacturing
15,Pesticide Manufacturing
15,Fertiliser Manufacturing
15,Pharmaceutical and Medicinal Product Manufacturing
15,Human Pharmaceutical and Medicinal Product Manufacturing
15,Veterinary Pharmaceutical and Medicinal Product Manufacturing
15,Cleaning Compound and Toiletry Preparation Manufacturing
15,Cleaning Compound Manufacturing
15,Cosmetic and Toiletry Preparation Manufacturing
15,Photographic Chemical Product Manufacturing
15,Explosive Manufacturing
13,Polymer Product and Rubber Product Manufacturing
13,Polymer Film and Sheet Packaging Material Manufacturing
13,Rigid and SemiRigid Polymer Product Manufacturing
15,Adhesive Manufacturing
13,Polymer Foam Product Manufacturing
15,Paint and Coatings Manufacturing
12,Tyre Manufacturing
12,Natural Rubber Product Manufacturing
16,Glass and Glass Product Manufacturing
16,Ceramic Product Manufacturing
16,Clay Brick Manufacturing
16,Cement Lime Plaster and Concrete Product Manufacturing
16,Cement and Lime Manufacturing
13,Plaster Product Manufacturing
13,ReadyMixed Concrete Manufacturing
13,Concrete Product Manufacturing
13,Other NonMetallic Mineral Product Manufacturing
16,Iron Smelting and Steel Manufacturing
16,Iron and Steel Casting
16,Steel Pipe and Tube Manufacturing
16,Alumina Production
16,Aluminium Smelting
16,Copper Silver Lead and Zinc Smelting and Refining
16,Basic NonFerrous Metal Manufacturing
16,Other Basic NonFerrous Metal Manufacturing
16,NonFerrous Metal Casting
16,Aluminium Rolling Drawing Extruding
16,Iron and Steel Forging
16,Structural Steel Fabricating
12,Prefabricated Metal Building manufacturing
16,Architectural Aluminium Product Manufacturing
12,Metal Roof and Guttering Manufacturing except Aluminium
16,Boiler Tank and Other Heavy Gauge Metal Container Manufacturing
16,Sheet Metal Product Manufacturing except Metal Structural and Container products
16,Spring and Wire Product Ma
12,Nut Bolt Screw and Rivet Manufacturing
16,Metal Coating and Finishing
12,Motor Vehicle Manufacturing
12,Motor Vehicle Body and Trailer Manufacturing
12,Automotive Electrical Component Manufacturing
12,Shipbuilding and Repair Services
12,Boatbuilding and Repair Services
12,Railway Rolling Stock Manufacturing and Repair Services
12,Aircraft Manufacturing and Repair Services
13,Professional and Scientific Equipment Manufacturing
13,Photographic Optical and Ophthalmic Equipment Manufacturing
13,Medical and Surgical Equipment Manufacturing
17,Computer and Electronic Equipment Manufacturing
13,Communication Equipment Manufacturing
13,Other Electronic Equipment Manufacturing
13,Electrical Equipment Manufacturing
13,Electric Lighting Equipment Manufacturing
13,Domestic Appliance Manufacturing
13,Whiteware Appliance Manufacturing
12,Pump Compressor Heating and Ventilation Equipment Manufacturing
12,Specialised Machinery and Equipment Manufacturing
12,Agricultural Machinery and Equipment
12,Mining and Construction Machinery Manufacturing
12,Machine Tool and Parts Manufacturing
12,Lifting and Material Handling Equipment Manufacturing
13,Wooden Furniture and Upholstered Seat Manufacturing
13,Metal Furniture Manufacturing
13,Mattress Manufacturing
13,Jewellery and Silverware Manufacturing
13,Toy Sporting and Recreational Product Manufacturing
30,Fossil Fuel Electricity Generation
30,HydroElectricity Generation
30,Electricity Transmission
30,Electricity Distribution
30,On Selling Electricity and Electricity Market Operation
33,Gas Supply
32,Solid Waste Collection Services
32,Waste Remediation and Materials Recovery Services
8,House Construction
8,NonResidential Building Construction
8,Road and Bridge Construction
8,Heavy and Civil Engineering Construction
8,Land Development and Subdivision
8,Site Preparation Services
8,Concreting Services
8,Bricklaying Services
8,Roofing Services
8,Structural Steel Erection Services
7,Plumbing Services
7,Electrical Services
7,Air Conditioning and Heating Services
8,Fire and Security Alarm Installation Services
7,Plastering and Ceiling Services
7,Carpentry Services
8,Tiling and Carpeting Services
7,Painting and Decorating Services
7,Glazing Services
8,Landscape Construction Services
7,Hire of Construction Machinery with Operator
6,Basic Material Wholesaling
6,Agricultural Product Wholesaling
6,Wool Wholesaling
6,Cereal Grain Wholesaling
6,Mineral Metal and Chemical Wholesaling
6,Petroleum Product Wholesaling
6,Metal and Mineral Wholesaling
6,Industrial and Agricultural Chemical Product Wholesaling
6,Timber Wholesaling
6,Plumbing Goods Wholesaling
6,Specialised Industrial Machinery and Equipment Wholesaling
6,Agricultural and Construction Machinery Wholesaling
6,Other Specialised Industrial Machinery and Equipment Wholesaling
6,Professional and Scientific Goods Wholesaling
6,Computer and Computer Peripheral Wholesaling
6,Telecommunication Goods Wholesaling
6,Other Electrical and Electronic Goods Wholesaling
6,Car Wholesaling
6,Commercial Vehicle Wholesaling
6,Trailer and Other Motor Vehicle Wholesaling
6,Motor Vehicle New Parts Wholesaling
6,Motor Vehicle Dismantling and Used Parts Wholesaling
6,General Line Grocery Wholesaling
6,Meat Poultry and Smallgoods Wholesaling
6,Dairy Produce Wholesaling
6,Fish and Seafood Wholesaling
6,Fruit and Vegetable Wholesaling
6,Liquor and Tobacco Product Wholesaling
6,Textile Clothing and Footwear Wholesaling
6,Pharmaceutical and Toiletry Goods Wholesaling
6,Furniture and Floor Covering Wholesaling
6,Jewellery and Watch Wholesaling
6,Kitchen and Diningware Wholesaling
6,Toy and Sporting Goods Wholesaling
6,Book and Magazine Wholesaling
6,Paper Product Wholesaling
6,CommissionBased Wholesaling
5,Car Retailing
5,Motor Cycle Retailing
5,Trailer and Other Motor Vehicle retailing
5,Motor Vehicle Parts Retailing
5,Tyre Retailing
5,Fuel Retailing
5,Supermarket and Grocery Stores
5,Specialised Food Retailing
5,Fresh Meat Fish and Poultry Retailing
5,Fruit and Vegetable Retailing
5,Liquor Retailing
5,Furniture Retailing
5,Floor Coverings Retailing
5,Houseware Retailing
5,Electrical and Electronic Goods Retailing
5,Computer and Computer Peripheral Retailing
5,Hardware Building and Garden Supplies Retailing
5,Recreational Goods Retailing
5,Sport and Camping Equipment Retailing
5,Entertainment Media Retailing
5,Toy and Game Retailing
5,Newspaper and Book Retailing
5,Marine Equipment Retailing
5,Clothing Retailing
5,Footwear Retailing
5,Watch and Jewellery Retailing
5,Department Stores
5,Pharmaceutical Cosmetic and Toiletry Goods Retailing
5,Stationery Goods Retailing
5,Antique and Used Goods Retailing
5,Flower Retailing
5,Retail CommissionBased Buying andor Selling
3,Accommodation
10,Cafes and Restaurants
10,Takeaway Food Services
7,Catering Services
10,Pubs Taverns and Bars
10,Clubs Hospitality
26,Road Freight Transport
26,Interurban and Rural Bus Transport
26,Urban Bus Transport Including Tramway
26,Taxi and Other Road Transport
27,Rail Freight Transport
27,Rail Passenger Transport
29,Water Freight Transport
29,Water Passenger Transport
28,Air and Space Transport
26,Scenic and Sightseeing Transport
19,pipeline transport
23,Postal Services
7,Courier Pickup and Delivery Services
29,Stevedoring Services
29,Port and Water Transport Terminal
28,Airport Operations and Other Air Transport Support Services
23,Customs Agency Services
26,Freight Forwarding Services
6,Grain Storage Services
13,Newspaper Publishing
13,Magazine and Other Periodical Publishing
13,Book Publishing
13,Directory and Mailing List Publishing
13,Software Publishing
10,Motion Picture and Video Production
10,Motion Picture and Video Distribution
10,Motion Picture Exhibition
10,Postproduction Services and Other Motion Picture and Video Activities
10,Music Publishing
10,Music and Other Sound Recording Activities
35,Radio Broadcasting
35,FreetoAir Television Broadcasting
35,Cable and Other Subscription Broadcasting
8,Internet Publishing and Broadcasting
34,Wired Telecommunications Network Operation
34,Internet Service Providers and Web Search Portals
17,Data Processing Web Hosting and Electronic Information Storage Services
25,Libraries and Archives
8,Central Banking
8,Building Society Operation
8,Credit Union Operation
8,Other Depository Financial Intermediation
8,NonDepository Financing
8,Financial Asset Investing
8,Life Insurance
8,Health Insurance
8,General Insurance
8,Superannuation Funds
8,Financial Asset Broking Services
8,Other Auxiliary Finance and Investment Services
8,Auxiliary Insurance Services
7,Passenger Car Rental and Hiring
7,Motor Vehicle and Transport Equipment Rental and Hiring
20,Farm Animal and Bloodstock Leasing
18,Heavy Machinery and Scaffolding Rental and Hiring
5,Video and Other Electronic Media Rental and Hiring
8,NonFinancial Intangible Assets Except Copyrights Leasing
8,Residential Property Operators
8,NonResidential Property Operators
8,Real Estate Services
8,Scientific Research Services
8,Architectural Services
8,Surveying and Mapping Services
8,Engineering Design and Engineering Consulting Services
8,Other Specialised Design Services
8,Scientific Testing and Analysis Services
8,Legal Services
8,Accounting Services
8,Advertising Services
8,Market Research and Statistical Services
8,Corporate Head Office Management Services
8,Management Advice and Related Consulting Services
9,Veterinary Services
7,Professional Photographic Services
8,Other Professional Scientific and Technical Services
8,Computer System Design and Related Services
8,Employment Placement and Recruitment Services
8,Labour Supply Services
8,Travel Agency and Tour Arrangement Services
8,Office Administrative Services
8,Document Preparation Services
8,Credit Reporting and Debt Collection
8,Call Centre Operation
7,Building Cleaning Pest Control and Gardening Services
23,Central Government Administration
23,State Government Administration
23,Local Government Administration
23,Justice
23,Domestic Government Representation
23,Foreign Government Representation
24,Defence
24,Police Services
8,Investigation and Security Services
24,Fire Protection and Other Emergency Services
23,Correctional and Detention Services
23,Regulatory Services
25,Preschool Education
25,Primary Education
25,Secondary Education
25,Special School Education
25,Technical and Vocational Education and Training
25,Higher Education
25,Sports and Physical Recreation Instruction
25,Arts Education
25,Adult Community and Other Education
25,Educational Support Services
9,Hospitals
9,Psychiatric Hospitals
9,General Practice Medical Services
9,Specialist Medical Services
9,Pathology and Diagnostic Imaging Services
9,Dental Services
9,Optometry and Optical Dispensing
9,Physiotherapy Services
9,Chiropractic and Osteopathic Services
9,Other Allied Health Services
24,Ambulance Services
4,Aged Care Residential Services
25,Child Care Services
10,Museum Operation
10,Zoological and Botanical Gardens Operation
10,Nature Reserves and Conservation Parks Operation
